name;region;country;lat;lon;tz_id;localtime;last_updated;temp_c;temp_f;is_day;condition_text;condition_code;wind_mph;wind_kph;wind_degree;pressure_in;precip_in;humidity;cloud;feelslike_c;uv;gust_mph;gust_kph
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:40;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:42;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:40;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:42;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:40;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:46;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:47;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:46;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:47;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:46;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:47;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:46;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:47;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:50;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:47;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:50;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:47;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:50;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:53;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:54;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:53;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:54;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:53;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:54;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:53;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:54;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:57;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:57;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:57;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:57;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:57;21/05/2024 12:45;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:57;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:00;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:57;21/05/2024 12:45;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:00;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:02;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:00;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:02;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:00;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:02;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:04;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:05;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:04;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:05;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:04;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:05;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:07;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:05;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:07;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:09;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:07;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:09;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:07;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:09;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:11;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:09;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:11;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:12;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:11;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:12;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:14;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:12;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:14;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:12;21/05/2024 13:00;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:14;21/05/2024 13:00;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.77;0.0;63;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:16;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:17;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:16;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:17;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:16;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:17;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:16;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:17;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:20;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:21;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:20;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:21;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:20;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:21;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:20;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:24;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:25;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:24;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:25;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:24;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:25;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:24;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:25;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:28;21/05/2024 13:15;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:32;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:33;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:32;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:33;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:32;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:33;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:32;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:33;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:36;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:37;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:36;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:37;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:36;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:37;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:36;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:37;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:40;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:40;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:40;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:40;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:40;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 13:40;21/05/2024 13:30;24.3;75.8;1;Patchy rain nearby;1063;2.2;3.6;170;29.81;0.0;65;88;25.8;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 13:44;21/05/2024 13:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;60;29.74;0.0;67;25;36.8;9.0;15.0;24.1
